obs_id,score,rank
1004,0.321500754,577
2348,0.321238476,578
1207,0.321233008,579
1469,0.321217437,580
525,0.321100699,581
14,0.3208453,582
223,0.320708131,583
366,0.3203582649999999,584
313,0.32035003,585
1807,0.320265969,586
1731,0.3200155129999999,587
1281,0.319821073,588
1911,0.31980040099999996,589
1285,0.319703771,590
389,0.31968888900000003,591
1182,0.31935888700000004,592
245,0.319266552,593
126,0.31916493300000004,594
533,0.319036355,595
2445,0.31879351,596
2065,0.318106522,597
1109,0.317845285,598
1482,0.31770499,599
1502,0.317550783,600
330,0.31747121,601
538,0.317467286,602
413,0.317072715,603
2398,0.316895357,604
215,0.31671099,605
1375,0.31642080499999997,606
1241,0.31637839199999995,607
2476,0.31609342100000004,608
70,0.31594611,609
1583,0.31584282599999997,610
191,0.31572032699999997,611
1074,0.315468434,612
680,0.31544222,613
1341,0.315230613,614
354,0.315179249,615
1658,0.315169276,616
2057,0.31508758,617
1418,0.315050128,618
2087,0.315008313,619
1033,0.314583455,620
302,0.314566986,621
2234,0.314564669,622
1650,0.314506417,623
1300,0.313942875,624
879,0.313940616,625
60,0.313927582,626
2489,0.313840612,627
1003,0.31377694899999997,628
1076,0.31358003799999995,629
1204,0.313475767,630
1664,0.31333176,631
1999,0.31319505400000003,632
1684,0.31308380899999994,633
1279,0.312912489,634
694,0.312789349,635
1154,0.312735665,636
1540,0.31261548,637
1573,0.31239632599999995,638
2378,0.312353271,639
2474,0.31233524499999993,640
1755,0.312315103,641
2362,0.312165793,642
15,0.31181882,643
1029,0.311790534,644
1494,0.311763968,645
2109,0.311691909,646
281,0.311689829,647
2402,0.31165678,648
809,0.31164653,649
175,0.31158330599999995,650
369,0.311580576,651
2370,0.311168092,652
293,0.311114833,653
558,0.311075333,654
200,0.31104471,655
1510,0.310741691,656
1504,0.310711745,657
1186,0.310270465,658
2103,0.310220009,659
1474,0.310196159,660
470,0.31013357199999997,661
685,0.310097587,662
2166,0.309592562,663
2365,0.309509639,664
922,0.309299179,665
608,0.30927820899999997,666
1550,0.308813623,667
1951,0.30864170999999996,668
744,0.308579338,669
23,0.30856224499999996,670
597,0.308228521,671
2024,0.307977142,672
2176,0.307872367,673
226,0.307171809,674
517,0.307048739,675
2247,0.306983885,676
1901,0.30672118099999995,677
4,0.30670154899999996,678
185,0.30661842,679
2047,0.305571596,680
2359,0.305427383,681
563,0.3054205099999999,682
401,0.305346815,683
984,0.305234693,684
1195,0.305161753,685
1741,0.304932135,686
1224,0.304819562,687
1103,0.304605711,688
1220,0.304462499,689
2366,0.30441377999999997,690
1869,0.304223769,691
44,0.304136733,692
793,0.303902844,693
1889,0.303897622,694
2263,0.30342590799999997,695
2240,0.30325901899999996,696
2026,0.303188757,697
489,0.30303137499999994,698
764,0.30295252,699
2003,0.302883185,700
1897,0.30280428499999995,701
149,0.302718067,702
297,0.302693295,703
1346,0.302580517,704
2304,0.30257732400000004,705
1854,0.302560063,706
1746,0.302556118,707
1633,0.302535725,708
1361,0.302434728,709
1435,0.302420919,710
498,0.302415947,711
786,0.302367588,712
2210,0.302291782,713
1756,0.30223695,714
950,0.302208035,715
1479,0.302194091,716
2022,0.302096554,717
2500,0.301986888,718
1094,0.301956994,719
2303,0.301891727,720
2167,0.301695603,721
2055,0.301664366,722
1723,0.300881062,723
1128,0.300879881,724
1046,0.30087130199999995,725
465,0.300816504,726
1891,0.300610565,727
1108,0.300557362,728
2156,0.300544058,729
1753,0.300534925,730
1114,0.300527244,731
925,0.300435372,732
569,0.30041731,733
2143,0.30039296,734
2202,0.300187322,735
474,0.299784119,736
1089,0.29936224499999997,737
2213,0.29925113499999995,738
675,0.299050018,739
530,0.299026929,740
787,0.299004471,741
1716,0.298754261,742
2010,0.298687313,743
1322,0.29840195399999997,744
255,0.298399348,745
1043,0.29828432,746
1107,0.298177066,747
1440,0.29796199,748
1052,0.297888805,749
2477,0.297879314,750
1025,0.297844137,751
2054,0.297797621,752
1099,0.297662049,753
1499,0.29762065899999995,754
1206,0.29749972799999996,755
1599,0.29741477699999996,756
772,0.29729367399999995,757
1487,0.297166518,758
1407,0.29668472700000004,759
210,0.296623431,760
1147,0.296604592,761
664,0.296602205,762
2170,0.29634479,763
1472,0.29626286499999993,764
112,0.296205681,765
799,0.29601534,766
340,0.295964557,767
1199,0.295814884,768
135,0.295447699,769
169,0.29528712799999995,770
996,0.29497286799999994,771
1561,0.29474058899999994,772
2480,0.294643862,773
1631,0.294283319,774
1038,0.29428158800000004,775
2431,0.29405327099999995,776
2421,0.294048043,777
512,0.293595836,778
318,0.293496679,779
1398,0.293286373,780
535,0.293037782,781
1386,0.29285042699999997,782
1057,0.29219076,783
358,0.292077828,784
1903,0.29194567299999996,785
1718,0.291903754,786
1129,0.291853414,787
2353,0.291818573,788
1175,0.291782677,789
2377,0.291699274,790
310,0.29164768,791
806,0.29127090399999994,792
814,0.29127090399999994,793
1420,0.291124491,794
518,0.290929302,795
1743,0.290891647,796
201,0.29069607999999997,797
737,0.290660525,798
1653,0.290645489,799
1953,0.290622644,800
359,0.29059011399999995,801
792,0.290473885,802
2267,0.29045725599999994,803
1697,0.290421818,804
2373,0.289857795,805
2456,0.28980244,806
455,0.289782396,807
189,0.28973637999999996,808
1703,0.289602616,809
1870,0.28959141099999997,810
471,0.289442067,811
1709,0.28933653899999995,812
1508,0.289325866,813
1125,0.289241703,814
1138,0.28915857,815
1636,0.289150091,816
1715,0.288751596,817
1296,0.28871832,818
665,0.288693963,819
345,0.28851615399999997,820
2009,0.28832208,821
574,0.288257752,822
96,0.28820689299999996,823
323,0.288172476,824
1794,0.288058229,825
2014,0.287681628,826
227,0.28766794,827
2432,0.287648242,828
2312,0.287634475,829
646,0.28750444199999997,830
416,0.287396247,831
1305,0.287289959,832
1209,0.287116293,833
1139,0.28699907799999996,834
1806,0.286837187,835
1496,0.286812042,836
208,0.286638597,837
1949,0.286531959,838
754,0.286249745,839
712,0.286140212,840
1462,0.286136002,841
980,0.285856364,842
1661,0.285804067,843
1268,0.28544847999999995,844
560,0.28534292699999997,845
2439,0.285327361,846
1991,0.285248587,847
1019,0.28518136199999994,848
2336,0.28505817299999997,849
788,0.285040217,850
1930,0.285030256,851
761,0.284958913,852
1291,0.284953804,853
2079,0.284850931,854
2172,0.28461913699999997,855
2145,0.284450966,856
1620,0.28444076799999995,857
1245,0.284310564,858
2344,0.284236946,859
907,0.28417029,860
1968,0.284150954,861
736,0.28405555099999996,862
1412,0.28391003,863
742,0.283751527,864
298,0.28369025,865
2245,0.283626168,866
1648,0.283612378,867
837,0.283324058,868
910,0.283319449,869
450,0.28315085,870
514,0.28311794700000004,871
1234,0.283073221,872
719,0.282967916,873
2382,0.282945922,874
217,0.282793814,875
128,0.28279341,876
1873,0.282593684,877
2475,0.282577795,878
196,0.28242264,879
2100,0.282391891,880
1811,0.28238744899999996,881
1641,0.28234589499999996,882
2102,0.282236975,883
1467,0.28221709999999994,884
2203,0.281955421,885
2216,0.281814299,886
258,0.281629033,887
815,0.281536693,888
2253,0.28124207,889
443,0.28092016799999997,890
1683,0.28091148299999996,891
1514,0.280786772,892
2125,0.28070527300000003,893
1963,0.280691351,894
1404,0.2805058839999999,895
335,0.280495617,896
2162,0.280453958,897
2384,0.28030010499999997,898
1934,0.280279675,899
1082,0.280078265,900
244,0.27964613,901
1685,0.279639772,902
1659,0.279593315,903
781,0.279208718,904
703,0.279147656,905
2454,0.27894877,906
1495,0.278802946,907
1520,0.278692345,908
130,0.278596658,909
568,0.278400361,910
1392,0.278097773,911
2212,0.278072152,912
1617,0.278021686,913
145,0.277722641,914
1068,0.2775107319999999,915
1995,0.277361083,916
1231,0.277248787,917
903,0.277049687,918
1559,0.27687501999999997,919
1919,0.27665434,920
1491,0.27660039599999997,921
1132,0.27606279899999997,922
2084,0.27606216299999997,923
1439,0.275932327,924
2455,0.275892166,925
545,0.275765459,926
944,0.27573002999999996,927
1319,0.275548564,928
1733,0.27522345400000003,929
773,0.275200494,930
1354,0.27513723799999995,931
598,0.275019629,932
2461,0.27501301,933
2425,0.274967657,934
1501,0.274728971,935
1593,0.274692489,936
609,0.274648405,937
584,0.27462619799999993,938
943,0.274464392,939
1484,0.274400517,940
1100,0.27417139,941
1258,0.274047643,942
961,0.274010755,943
1898,0.27372388599999997,944
2030,0.27360744,945
1117,0.273602186,946
1629,0.273292857,947
1202,0.273255532,948
1859,0.273216309,949
824,0.273045229,950
756,0.27291246199999997,951
900,0.272907122,952
1563,0.27284355999999993,953
2298,0.272744067,954
2107,0.272708353,955
1915,0.272538707,956
373,0.272520897,957
1589,0.272489422,958
1200,0.272424653,959
1452,0.272325671,960
2056,0.272282268,961
1342,0.27225388699999997,962
831,0.272101375,963
1426,0.272041831,964
5,0.271549496,965
2406,0.271109958,966
1425,0.270807072,967
599,0.27078166,968
1345,0.27060838,969
763,0.270563559,970
721,0.270500695,971
329,0.270500628,972
109,0.270487474,973
1946,0.270250214,974
1379,0.27002866499999995,975
13,0.269788814,976
452,0.269727286,977
188,0.26961689,978
1365,0.26950334299999995,979
906,0.26941884299999996,980
1473,0.269371124,981
1249,0.26930141,982
2277,0.269247627,983
1441,0.269242716,984
704,0.26890353,985
74,0.26883978,986
621,0.268695977,987
231,0.268577067,988
748,0.268523203,989
1595,0.268436024,990
2184,0.268365659,991
2044,0.26819831699999996,992
1825,0.268195955,993
422,0.268164619,994
1973,0.268096144,995
2484,0.268015391,996
601,0.26786219299999997,997
1005,0.267716739,998
1907,0.267550218,999
1518,0.267420329,1000
350,0.26733298899999997,1001
2442,0.26709809500000004,1002
1160,0.266792762,1003
204,0.26666855899999997,1004
1148,0.26665748899999997,1005
839,0.266253951,1006
72,0.266152909,1007
114,0.266118915,1008
351,0.266072686,1009
1914,0.26602836199999996,1010
84,0.266013551,1011
404,0.265756508,1012
1078,0.26561300499999996,1013
1104,0.265580376,1014
1060,0.265450103,1015
467,0.265414417,1016
103,0.265376208,1017
380,0.265090582,1018
202,0.264568329,1019
285,0.26454580099999997,1020
780,0.264441325,1021
1055,0.264419717,1022
1485,0.264378606,1023
1022,0.264061985,1024
2071,0.264031094,1025
1614,0.264013915,1026
342,0.26395534,1027
2239,0.263842314,1028
1391,0.26384049299999995,1029
495,0.263532912,1030
2106,0.263497497,1031
1403,0.26338847899999995,1032
402,0.263234713,1033
447,0.263194265,1034
1642,0.263083954,1035
1967,0.262990106,1036
1092,0.262983042,1037
1251,0.262883999,1038
2363,0.262700351,1039
1810,0.262593027,1040
2497,0.262254901,1041
1639,0.262137262,1042
973,0.262120519,1043
181,0.26194954400000003,1044
1409,0.261810538,1045
1131,0.26178102099999995,1046
1437,0.26130221,1047
61,0.261258789,1048
770,0.261202027,1049
93,0.261183642,1050
363,0.260990652,1051
249,0.260952925,1052
248,0.260719681,1053
1627,0.260684011,1054
1673,0.260651492,1055
1350,0.26056615099999997,1056
1123,0.26054687299999996,1057
243,0.260335651,1058
1972,0.26020864,1059
817,0.260114575,1060
1362,0.259755064,1061
486,0.25968945,1062
702,0.25956134599999997,1063
419,0.259459722,1064
625,0.258991884,1065
409,0.258970125,1066
1477,0.258948275,1067
2144,0.258536076,1068
193,0.25851497799999995,1069
881,0.258346877,1070
1097,0.25813197299999996,1071
1294,0.258108528,1072
983,0.25804748699999996,1073
2290,0.25803677399999997,1074
384,0.257817096,1075
2273,0.257589272,1076
582,0.257556091,1077
640,0.257490181,1078
82,0.257458899,1079
1455,0.25722117,1080
2315,0.256528001,1081
1748,0.256508827,1082
2123,0.25642107999999997,1083
2160,0.256126839,1084
2401,0.25604530799999997,1085
1308,0.256013734,1086
40,0.255942321,1087
1016,0.255910072,1088
1236,0.255787118,1089
656,0.25574548799999997,1090
1646,0.255612928,1091
576,0.255441109,1092
1780,0.255373495,1093
2205,0.255327902,1094
2126,0.255201449,1095
2045,0.25509912999999995,1096
2469,0.25493660100000004,1097
469,0.25477391899999996,1098
225,0.254695493,1099
1162,0.25461863999999995,1100
1463,0.254543978,1101
385,0.25450293799999996,1102
287,0.254440733,1103
164,0.254423195,1104
915,0.254394793,1105
895,0.25425281499999997,1106
865,0.254119859,1107
562,0.254115222,1108
1014,0.254025033,1109
2086,0.25399474799999994,1110
2464,0.253992747,1111
1031,0.253794668,1112
2369,0.253694548,1113
813,0.2533446409999999,1114
45,0.253274705,1115
1363,0.25303986199999995,1116
417,0.253003773,1117
251,0.252826949,1118
886,0.252793972,1119
246,0.252745516,1120
1572,0.252637628,1121
2466,0.252295854,1122
1592,0.252253363,1123
1744,0.252237111,1124
667,0.252229078,1125
2037,0.25211081599999996,1126
536,0.252070872,1127
379,0.252019694,1128
431,0.25198408,1129
412,0.251954132,1130
1292,0.251851096,1131
758,0.25168859,1132
290,0.251636809,1133
1145,0.251609681,1134
1539,0.251577238,1135
1088,0.251562036,1136
932,0.25154360600000003,1137
2150,0.251313966,1138
884,0.25106943499999995,1139
1144,0.250815518,1140
2386,0.25075432599999997,1141
1171,0.25061530299999996,1142
292,0.25045163000000004,1143
461,0.250335853,1144
1272,0.250288429,1145
630,0.250260109,1146
791,0.250239424,1147
1774,0.249916961,1148
2412,0.24976883100000002,1149
58,0.24947466899999998,1150
1166,0.24928929099999997,1151
428,0.249223869,1152
192,0.249218846,1153
2244,0.249204918,1154
508,0.24915372200000002,1155
526,0.24907241800000002,1156
2428,0.24896558600000002,1157
1742,0.24848701699999998,1158
131,0.248422945,1159
1829,0.248162997,1160
1714,0.248008807,1161
1773,0.247994867,1162
958,0.24785718899999998,1163
304,0.24781088299999998,1164
1085,0.24769083600000003,1165
798,0.24746028600000003,1166
2136,0.247159729,1167
2194,0.24709480999999997,1168
472,0.24702190599999999,1169
1309,0.2470172,1170
547,0.246970493,1171
1910,0.24678438800000002,1172
2324,0.246771607,1173
616,0.246719558,1174
755,0.246646134,1175
1701,0.246575926,1176
2306,0.246508626,1177
2222,0.246398762,1178
2118,0.24635028199999998,1179
1978,0.24633579600000002,1180
1337,0.24629400899999998,1181
2334,0.246103095,1182
2075,0.24610094100000002,1183
1657,0.245990139,1184
138,0.24580876899999998,1185
2433,0.24573608200000002,1186
991,0.245658539,1187
1990,0.245546554,1188
180,0.24553479500000003,1189
627,0.24553437899999997,1190
2374,0.245353469,1191
783,0.24523032499999997,1192
1529,0.244771917,1193
2197,0.24469201699999998,1194
1717,0.244685417,1195
1489,0.24467853999999997,1196
